1.04083e-16
1.17557
0.963507
0.736249
0.49738
0.250666
-8.40519e-09
-0.250666
-0.49738
-0.736249
-0.963507
-1.17557
-1.36909
-1.54103
-1.68866
-1.80965
-1.90211
-1.96457
-1.99605
-1.99605
-1.96457
-1.90211
-1.80965
-1.68866
-1.54103
-1.36909
-1.17557
-0.963507
-0.736249
-0.49738
-0.250666
1.18559e-08
0.250666
0.49738
0.736249
0.963507
1.17557
1.36909
1.54103
1.68866
1.80965
1.90211
1.96457
1.99605
1.99605
1.96457
1.90211
1.80965
1.68866
1.54103
1.36909
1.17557
0.963507
0.736249
0.49738
0.250666
-1.24479e-08
-0.250666
-0.49738
-0.736249
-0.963507
-1.17557
-1.36909
-1.54103
-1.68866
-1.80965
-1.90211
-1.96457
-1.99605
-1.99605
-1.96457
-1.90211
-1.80965
-1.68866
-1.54103
-1.36909
-1.17557
-0.963507
-0.736249
-0.49738
-0.250666
2.69149e-08
0.250666
0.49738
0.736249
0.963507
1.17557
1.36909
1.54103
1.68866
1.80965
1.90211
1.96457
1.99605
1.99605
1.96457
1.90211
1.80965
1.68866
1.54103
1.36909
1.17557
0.963507
0.736249
0.49738
0.250666
-2.3843e-08
-0.250666
-0.49738
-0.736249
-0.963507
-1.17557
-1.36909
-1.54103
-1.68866
-1.80965
-1.90211
-1.96457
-1.99605
-1.99605
-1.96457
-1.90211
-1.80965
-1.68866
-1.54103
-1.36909
-1.17557
-0.963507
-0.736249
-0.49738
-0.250666
3.13972e-08
0.250666
0.49738
0.736249
0.963507
1.17557
1.36909
1.54103
1.68866
1.80965
1.90211
1.96457
1.99605
1.99605
1.96457
1.90211
1.80965
1.68866
1.54103
1.36909
1.17557
0.963507
0.736249
0.49738
0.250666
-3.1665e-08
-0.250667
-0.49738
-0.736249
-0.963507
-1.17557
-1.36909
-1.54103
-1.68866
-1.80965
-1.90211
-1.96457
-1.99605
-1.99605
-1.96457
-1.90211
-1.80965
-1.68866
-1.54103
-1.36909
-1.17557
-0.963507
-0.736249
-0.49738
-0.250666
3.97607e-08
0.250667
0.49738
0.736249
0.963507
1.17557
1.36909
1.54103
1.68866
1.80965
1.90211
1.96457
1.99605
1.99605
1.96457
1.90211
1.80965
1.68866
1.54103
1.36909
1.17557
0.963507
0.736249
0.49738
0.250666
-3.87903e-08
-0.250667
-0.49738
-0.736249
-0.963507
-1.17557
-1.36909
-1.54103
-1.68866
-1.80965
-1.90211
-1.96457
-1.99605
-1.99605
-1.96457
-1.90211
-1.80965
-1.68866
-1.54103
-1.36909
-1.17557
-0.963507
-0.736249
-0.49738
-0.250666
4.59958e-08
0.250667
0.49738
0.736249
0.963507
1.17557
1.36909
1.54103
1.68866
1.80965
1.90211
1.96457
1.99605
1.99605
1.96457
1.90211
1.80965
1.68866
1.54103
1.36909
1.17557
0.963507
0.736249
0.49738
0.250666

